price,quantity,type,timestamp
37436000,0.1733,1,2023-05-08 20:05:48
37437000,0.0524,1,2023-05-08 20:05:48
37438000,0.7171,1,2023-05-08 20:05:48
37439000,0.0278,1,2023-05-08 20:05:48
price,quantity,type,timestamp
37419000,0.1432,0,2023-05-08 20:05:49
37418000,0.0833,0,2023-05-08 20:05:49
37417000,0.0232,0,2023-05-08 20:05:49
37415000,0.053,0,2023-05-08 20:05:49
37414000,0.0572,0,2023-05-08 20:05:49
37432000,1.307,1,2023-05-08 20:05:49
37435000,0.0848,1,2023-05-08 20:05:49
37436000,0.1733,1,2023-05-08 20:05:49
37437000,0.0524,1,2023-05-08 20:05:49
37438000,0.1837,1,2023-05-08 20:05:49
price,quantity,type,timestamp
37419000,0.1432,0,2023-05-08 20:05:51
37418000,0.0833,0,2023-05-08 20:05:51
37417000,0.0232,0,2023-05-08 20:05:51
37415000,0.053,0,2023-05-08 20:05:51
37414000,0.0572,0,2023-05-08 20:05:51
37432000,1.307,1,2023-05-08 20:05:51
37435000,0.0848,1,2023-05-08 20:05:51
37436000,0.1733,1,2023-05-08 20:05:51
37437000,0.0524,1,2023-05-08 20:05:51
37438000,0.7171,1,2023-05-08 20:05:51
price,quantity,type,timestamp
37427000,0.1901,0,2023-05-08 20:05:52
37425000,0.1439,0,2023-05-08 20:05:52
37423000,0.0904,0,2023-05-08 20:05:52
37422000,0.0478,0,2023-05-08 20:05:52
37421000,0.2102,0,2023-05-08 20:05:52
37432000,0.001,1,2023-05-08 20:05:52
37438000,0.0576,1,2023-05-08 20:05:52
37440000,1.9798,1,2023-05-08 20:05:52
37442000,0.0154,1,2023-05-08 20:05:52
37444000,0.0665,1,2023-05-08 20:05:52
price,quantity,type,timestamp
37431000,0.041,0,2023-05-08 20:05:53
37430000,0.0625,0,2023-05-08 20:05:53
37429000,0.0734,0,2023-05-08 20:05:53
37428000,0.0161,0,2023-05-08 20:05:53
37427000,0.1509,0,2023-05-08 20:05:53
37432000,0.001,1,2023-05-08 20:05:53
37440000,1.9712,1,2023-05-08 20:05:53
37442000,0.0154,1,2023-05-08 20:05:53
37444000,0.005,1,2023-05-08 20:05:53
37446000,0.0579,1,2023-05-08 20:05:53
price,quantity,type,timestamp
37430000,0.116,0,2023-05-08 20:05:55
37429000,0.035,0,2023-05-08 20:05:55
37428000,0.0161,0,2023-05-08 20:05:55
37427000,0.1273,0,2023-05-08 20:05:55
37425000,0.1439,0,2023-05-08 20:05:55
37432000,0.001,1,2023-05-08 20:05:55
37440000,1.9712,1,2023-05-08 20:05:55
37442000,0.0154,1,2023-05-08 20:05:55
37444000,0.005,1,2023-05-08 20:05:55
37446000,0.1978,1,2023-05-08 20:05:55
price,quantity,type,timestamp
37430000,0.116,0,2023-05-08 20:05:56
37429000,0.035,0,2023-05-08 20:05:56
37428000,0.0161,0,2023-05-08 20:05:56
37427000,0.1273,0,2023-05-08 20:05:56
37425000,0.1439,0,2023-05-08 20:05:56
37432000,0.001,1,2023-05-08 20:05:56
37440000,1.9712,1,2023-05-08 20:05:56
37442000,0.0154,1,2023-05-08 20:05:56
37444000,0.005,1,2023-05-08 20:05:56
37446000,0.1978,1,2023-05-08 20:05:56
price,quantity,type,timestamp
37430000,0.1313,0,2023-05-08 20:05:57
37429000,0.035,0,2023-05-08 20:05:57
37428000,0.0161,0,2023-05-08 20:05:57
37427000,0.1273,0,2023-05-08 20:05:57
37425000,0.1439,0,2023-05-08 20:05:57
37432000,0.001,1,2023-05-08 20:05:57
37440000,1.9712,1,2023-05-08 20:05:57
37442000,0.0154,1,2023-05-08 20:05:57
37444000,0.005,1,2023-05-08 20:05:57
37446000,0.1978,1,2023-05-08 20:05:57
price,quantity,type,timestamp
37430000,0.1313,0,2023-05-08 20:05:59
37429000,0.035,0,2023-05-08 20:05:59
37428000,0.0161,0,2023-05-08 20:05:59
37427000,0.1273,0,2023-05-08 20:05:59
37425000,0.1439,0,2023-05-08 20:05:59
37432000,0.001,1,2023-05-08 20:05:59
37440000,1.9712,1,2023-05-08 20:05:59
37442000,0.0154,1,2023-05-08 20:05:59
37444000,0.005,1,2023-05-08 20:05:59
37446000,0.1978,1,2023-05-08 20:05:59
price,quantity,type,timestamp
37430000,0.1313,0,2023-05-08 20:06:00
37429000,0.035,0,2023-05-08 20:06:00
37428000,0.0161,0,2023-05-08 20:06:00
37427000,0.1273,0,2023-05-08 20:06:00
37425000,0.1439,0,2023-05-08 20:06:00
37432000,0.001,1,2023-05-08 20:06:00
37440000,1.9712,1,2023-05-08 20:06:00
37442000,0.0154,1,2023-05-08 20:06:00
37444000,0.005,1,2023-05-08 20:06:00
37446000,0.1978,1,2023-05-08 20:06:00
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:01
37428000,0.0161,0,2023-05-08 20:06:01
37427000,0.0891,0,2023-05-08 20:06:01
37425000,0.1439,0,2023-05-08 20:06:01
37424000,0.0089,0,2023-05-08 20:06:01
37432000,0.001,1,2023-05-08 20:06:01
37440000,1.9712,1,2023-05-08 20:06:01
37442000,0.1027,1,2023-05-08 20:06:01
37444000,0.005,1,2023-05-08 20:06:01
37446000,0.1978,1,2023-05-08 20:06:01
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:03
37428000,0.0161,0,2023-05-08 20:06:03
37427000,0.0891,0,2023-05-08 20:06:03
37425000,0.1439,0,2023-05-08 20:06:03
37424000,0.0487,0,2023-05-08 20:06:03
37432000,0.001,1,2023-05-08 20:06:03
37440000,1.9712,1,2023-05-08 20:06:03
37442000,0.1027,1,2023-05-08 20:06:03
37444000,0.005,1,2023-05-08 20:06:03
37446000,0.1978,1,2023-05-08 20:06:03
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:04
37428000,0.0161,0,2023-05-08 20:06:04
37427000,0.0891,0,2023-05-08 20:06:04
37425000,0.1439,0,2023-05-08 20:06:04
37424000,0.0487,0,2023-05-08 20:06:04
37432000,0.001,1,2023-05-08 20:06:04
37440000,1.9712,1,2023-05-08 20:06:04
37442000,0.1027,1,2023-05-08 20:06:04
37444000,0.005,1,2023-05-08 20:06:04
37446000,0.1978,1,2023-05-08 20:06:04
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:05
37428000,0.0161,0,2023-05-08 20:06:05
37427000,0.0891,0,2023-05-08 20:06:05
37425000,0.1439,0,2023-05-08 20:06:05
37424000,0.0487,0,2023-05-08 20:06:05
37432000,0.001,1,2023-05-08 20:06:05
37440000,1.9712,1,2023-05-08 20:06:05
37442000,0.1027,1,2023-05-08 20:06:05
37444000,0.005,1,2023-05-08 20:06:05
37446000,0.1978,1,2023-05-08 20:06:05
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:07
37428000,0.0161,0,2023-05-08 20:06:07
37427000,0.0891,0,2023-05-08 20:06:07
37425000,0.1439,0,2023-05-08 20:06:07
37424000,0.0487,0,2023-05-08 20:06:07
37432000,0.001,1,2023-05-08 20:06:07
37440000,1.9712,1,2023-05-08 20:06:07
37442000,0.1027,1,2023-05-08 20:06:07
37444000,0.005,1,2023-05-08 20:06:07
37446000,0.1978,1,2023-05-08 20:06:07
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:08
37428000,0.0161,0,2023-05-08 20:06:08
37427000,0.0891,0,2023-05-08 20:06:08
37425000,0.1439,0,2023-05-08 20:06:08
37424000,0.0487,0,2023-05-08 20:06:08
37432000,0.001,1,2023-05-08 20:06:08
37440000,1.9712,1,2023-05-08 20:06:08
37442000,0.1027,1,2023-05-08 20:06:08
37444000,0.005,1,2023-05-08 20:06:08
37446000,0.1978,1,2023-05-08 20:06:08
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:09
37428000,0.0161,0,2023-05-08 20:06:09
37425000,0.1439,0,2023-05-08 20:06:09
37424000,0.0487,0,2023-05-08 20:06:09
37423000,0.0054,0,2023-05-08 20:06:09
37432000,0.001,1,2023-05-08 20:06:09
37439000,0.0522,1,2023-05-08 20:06:09
37440000,1.9712,1,2023-05-08 20:06:09
37442000,0.1027,1,2023-05-08 20:06:09
37444000,0.0689,1,2023-05-08 20:06:09
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:11
37428000,0.0161,0,2023-05-08 20:06:11
37425000,0.1439,0,2023-05-08 20:06:11
37424000,0.0487,0,2023-05-08 20:06:11
37423000,0.0054,0,2023-05-08 20:06:11
37432000,0.001,1,2023-05-08 20:06:11
37439000,0.0522,1,2023-05-08 20:06:11
37440000,1.9712,1,2023-05-08 20:06:11
37442000,0.1027,1,2023-05-08 20:06:11
37444000,0.0689,1,2023-05-08 20:06:11
price,quantity,type,timestamp
37430000,0.0778,0,2023-05-08 20:06:12
37428000,0.0161,0,2023-05-08 20:06:12
37425000,0.1439,0,2023-05-08 20:06:12
37424000,0.0487,0,2023-05-08 20:06:12
37423000,0.0054,0,2023-05-08 20:06:12
37432000,0.001,1,2023-05-08 20:06:12
37439000,0.0522,1,2023-05-08 20:06:12
37440000,1.9712,1,2023-05-08 20:06:12
37442000,0.1027,1,2023-05-08 20:06:12
37444000,0.0689,1,2023-05-08 20:06:12
price,quantity,type,timestamp
37430000,0.063,0,2023-05-08 20:06:13
37428000,0.0161,0,2023-05-08 20:06:13
37425000,0.1439,0,2023-05-08 20:06:13
37424000,0.0487,0,2023-05-08 20:06:13
37423000,0.0054,0,2023-05-08 20:06:13
37432000,0.001,1,2023-05-08 20:06:13
37439000,0.0522,1,2023-05-08 20:06:13
37440000,1.9712,1,2023-05-08 20:06:13
37442000,0.1027,1,2023-05-08 20:06:13
37444000,0.0689,1,2023-05-08 20:06:13
price,quantity,type,timestamp
37430000,0.063,0,2023-05-08 20:06:15
37428000,0.0161,0,2023-05-08 20:06:15
37425000,0.1439,0,2023-05-08 20:06:15
37424000,0.0487,0,2023-05-08 20:06:15
37423000,0.0054,0,2023-05-08 20:06:15
37432000,0.001,1,2023-05-08 20:06:15
37439000,0.0522,1,2023-05-08 20:06:15
37440000,1.9712,1,2023-05-08 20:06:15
37442000,0.1027,1,2023-05-08 20:06:15
37444000,0.0689,1,2023-05-08 20:06:15
price,quantity,type,timestamp
37428000,0.0161,0,2023-05-08 20:06:16
37426000,0.0632,0,2023-05-08 20:06:16
37425000,0.1439,0,2023-05-08 20:06:16
37424000,0.0487,0,2023-05-08 20:06:16
37423000,0.0054,0,2023-05-08 20:06:16
37432000,0.001,1,2023-05-08 20:06:16
37439000,0.0522,1,2023-05-08 20:06:16
37440000,2.0595,1,2023-05-08 20:06:16
37442000,0.0873,1,2023-05-08 20:06:16
37444000,0.6023,1,2023-05-08 20:06:16
price,quantity,type,timestamp
37418000,0.0637,0,2023-05-08 20:06:17
37417000,0.0151,0,2023-05-08 20:06:17
37416000,0.0866,0,2023-05-08 20:06:17
37415000,0.053,0,2023-05-08 20:06:17
37414000,0.0572,0,2023-05-08 20:06:17
37426000,0.1586,1,2023-05-08 20:06:17
37428000,0.0161,1,2023-05-08 20:06:17
37431000,0.0509,1,2023-05-08 20:06:17
37432000,0.0987,1,2023-05-08 20:06:17
37434000,0.0666,1,2023-05-08 20:06:17
price,quantity,type,timestamp
37418000,0.0637,0,2023-05-08 20:06:19
37417000,0.0151,0,2023-05-08 20:06:19
37416000,0.0866,0,2023-05-08 20:06:19
37415000,0.053,0,2023-05-08 20:06:19
37414000,0.0572,0,2023-05-08 20:06:19
37426000,0.0003,1,2023-05-08 20:06:19
37428000,0.0161,1,2023-05-08 20:06:19
37431000,0.0509,1,2023-05-08 20:06:19
37432000,0.0987,1,2023-05-08 20:06:19
37434000,0.0666,1,2023-05-08 20:06:19
price,quantity,type,timestamp
37418000,0.0637,0,2023-05-08 20:06:20
37417000,0.0151,0,2023-05-08 20:06:20
37416000,0.0866,0,2023-05-08 20:06:20
37415000,0.053,0,2023-05-08 20:06:20
37414000,0.0572,0,2023-05-08 20:06:20
37426000,0.0003,1,2023-05-08 20:06:20
37428000,0.0161,1,2023-05-08 20:06:20
37431000,0.0509,1,2023-05-08 20:06:20
37432000,0.0987,1,2023-05-08 20:06:20
37434000,0.0666,1,2023-05-08 20:06:20
price,quantity,type,timestamp
37418000,0.0637,0,2023-05-08 20:06:21
37417000,0.0151,0,2023-05-08 20:06:21
37416000,0.0866,0,2023-05-08 20:06:21
37415000,0.053,0,2023-05-08 20:06:21
37414000,0.0663,0,2023-05-08 20:06:21
37426000,0.0003,1,2023-05-08 20:06:21
37431000,0.0509,1,2023-05-08 20:06:21
37432000,0.0904,1,2023-05-08 20:06:21
37434000,0.0666,1,2023-05-08 20:06:21
37437000,0.1514,1,2023-05-08 20:06:21
price,quantity,type,timestamp
37419000,0.0846,0,2023-05-08 20:06:23
37418000,0.0637,0,2023-05-08 20:06:23
37417000,0.0151,0,2023-05-08 20:06:23
37416000,0.1267,0,2023-05-08 20:06:23
37415000,0.053,0,2023-05-08 20:06:23
37431000,1.3429,1,2023-05-08 20:06:23
37432000,0.0904,1,2023-05-08 20:06:23
37434000,0.0666,1,2023-05-08 20:06:23
37437000,0.1514,1,2023-05-08 20:06:23
37440000,0.8172,1,2023-05-08 20:06:23
price,quantity,type,timestamp
37422000,0.0891,0,2023-05-08 20:06:24
37421000,0.0609,0,2023-05-08 20:06:24
37420000,0.0852,0,2023-05-08 20:06:24
37419000,0.1238,0,2023-05-08 20:06:24
37417000,0.0151,0,2023-05-08 20:06:24
37431000,1.3429,1,2023-05-08 20:06:24
37432000,0.001,1,2023-05-08 20:06:24
37434000,0.0051,1,2023-05-08 20:06:24
37437000,0.1108,1,2023-05-08 20:06:24
37439000,0.0646,1,2023-05-08 20:06:24
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:25
37422000,0.0891,0,2023-05-08 20:06:25
37420000,0.0852,0,2023-05-08 20:06:25
37419000,0.1238,0,2023-05-08 20:06:25
37417000,0.0151,0,2023-05-08 20:06:25
37431000,0.0509,1,2023-05-08 20:06:25
37432000,0.001,1,2023-05-08 20:06:25
37434000,0.0051,1,2023-05-08 20:06:25
37437000,0.1108,1,2023-05-08 20:06:25
37439000,0.0646,1,2023-05-08 20:06:25
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:27
37422000,0.0891,0,2023-05-08 20:06:27
37420000,0.0852,0,2023-05-08 20:06:27
37419000,0.1238,0,2023-05-08 20:06:27
37417000,0.0151,0,2023-05-08 20:06:27
37431000,0.0509,1,2023-05-08 20:06:27
37432000,0.001,1,2023-05-08 20:06:27
37434000,0.0051,1,2023-05-08 20:06:27
37437000,1.4028,1,2023-05-08 20:06:27
37439000,0.0646,1,2023-05-08 20:06:27
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:28
37422000,0.0891,0,2023-05-08 20:06:28
37420000,0.0852,0,2023-05-08 20:06:28
37419000,0.1238,0,2023-05-08 20:06:28
37417000,0.0151,0,2023-05-08 20:06:28
37431000,0.0509,1,2023-05-08 20:06:28
37432000,0.001,1,2023-05-08 20:06:28
37434000,0.0051,1,2023-05-08 20:06:28
37437000,1.4028,1,2023-05-08 20:06:28
37439000,0.0646,1,2023-05-08 20:06:28
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:29
37422000,0.0891,0,2023-05-08 20:06:29
37420000,0.0852,0,2023-05-08 20:06:29
37419000,0.1238,0,2023-05-08 20:06:29
37418000,0.0128,0,2023-05-08 20:06:29
37431000,0.0509,1,2023-05-08 20:06:29
37432000,0.001,1,2023-05-08 20:06:29
37434000,0.0051,1,2023-05-08 20:06:29
37437000,1.4028,1,2023-05-08 20:06:29
37439000,0.0646,1,2023-05-08 20:06:29
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:31
37422000,0.0891,0,2023-05-08 20:06:31
37420000,0.0852,0,2023-05-08 20:06:31
37419000,0.1238,0,2023-05-08 20:06:31
37418000,0.0128,0,2023-05-08 20:06:31
37431000,0.0509,1,2023-05-08 20:06:31
37432000,0.001,1,2023-05-08 20:06:31
37434000,0.0051,1,2023-05-08 20:06:31
37437000,1.4028,1,2023-05-08 20:06:31
37439000,0.0646,1,2023-05-08 20:06:31
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:32
37422000,0.0891,0,2023-05-08 20:06:32
37420000,0.0852,0,2023-05-08 20:06:32
37419000,0.1238,0,2023-05-08 20:06:32
37418000,0.0128,0,2023-05-08 20:06:32
37431000,0.0509,1,2023-05-08 20:06:32
37432000,0.001,1,2023-05-08 20:06:32
37434000,0.0051,1,2023-05-08 20:06:32
37437000,1.4028,1,2023-05-08 20:06:32
37439000,0.0646,1,2023-05-08 20:06:32
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:34
37422000,0.0891,0,2023-05-08 20:06:34
37420000,0.0852,0,2023-05-08 20:06:34
37419000,0.1238,0,2023-05-08 20:06:34
37418000,0.0128,0,2023-05-08 20:06:34
37431000,0.0509,1,2023-05-08 20:06:34
37432000,0.001,1,2023-05-08 20:06:34
37434000,0.0051,1,2023-05-08 20:06:34
37437000,1.4028,1,2023-05-08 20:06:34
37439000,0.0646,1,2023-05-08 20:06:34
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:35
37422000,0.0891,0,2023-05-08 20:06:35
37420000,0.0852,0,2023-05-08 20:06:35
37419000,0.0392,0,2023-05-08 20:06:35
37418000,0.0128,0,2023-05-08 20:06:35
37431000,0.0509,1,2023-05-08 20:06:35
37432000,0.001,1,2023-05-08 20:06:35
37434000,0.0051,1,2023-05-08 20:06:35
37437000,1.4914,1,2023-05-08 20:06:35
37439000,0.0646,1,2023-05-08 20:06:35
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:37
37422000,0.0891,0,2023-05-08 20:06:37
37420000,0.0852,0,2023-05-08 20:06:37
37419000,0.0392,0,2023-05-08 20:06:37
37418000,0.0128,0,2023-05-08 20:06:37
37431000,0.0509,1,2023-05-08 20:06:37
37432000,0.001,1,2023-05-08 20:06:37
37434000,0.0051,1,2023-05-08 20:06:37
37437000,1.4914,1,2023-05-08 20:06:37
37439000,0.0646,1,2023-05-08 20:06:37
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:38
37422000,0.0891,0,2023-05-08 20:06:38
37420000,0.0852,0,2023-05-08 20:06:38
37419000,0.0392,0,2023-05-08 20:06:38
37418000,0.0128,0,2023-05-08 20:06:38
37431000,0.0509,1,2023-05-08 20:06:38
37432000,0.001,1,2023-05-08 20:06:38
37434000,0.0051,1,2023-05-08 20:06:38
37437000,1.4914,1,2023-05-08 20:06:38
37439000,0.0646,1,2023-05-08 20:06:38
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:39
37422000,0.0891,0,2023-05-08 20:06:39
37420000,0.0852,0,2023-05-08 20:06:39
37419000,0.0392,0,2023-05-08 20:06:39
37418000,0.0128,0,2023-05-08 20:06:39
37431000,0.0509,1,2023-05-08 20:06:39
37432000,0.001,1,2023-05-08 20:06:39
37434000,0.0051,1,2023-05-08 20:06:39
37437000,1.4914,1,2023-05-08 20:06:39
37439000,0.0646,1,2023-05-08 20:06:39
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:41
37422000,0.0891,0,2023-05-08 20:06:41
37420000,0.0852,0,2023-05-08 20:06:41
37419000,0.0392,0,2023-05-08 20:06:41
37418000,0.0128,0,2023-05-08 20:06:41
37431000,0.0509,1,2023-05-08 20:06:41
37432000,0.001,1,2023-05-08 20:06:41
37434000,0.0051,1,2023-05-08 20:06:41
37437000,1.4914,1,2023-05-08 20:06:41
37439000,0.0646,1,2023-05-08 20:06:41
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:42
37422000,0.0891,0,2023-05-08 20:06:42
37420000,0.0852,0,2023-05-08 20:06:42
37419000,0.0392,0,2023-05-08 20:06:42
37418000,0.0128,0,2023-05-08 20:06:42
37431000,0.0509,1,2023-05-08 20:06:42
37432000,0.001,1,2023-05-08 20:06:42
37434000,0.0051,1,2023-05-08 20:06:42
37437000,1.4914,1,2023-05-08 20:06:42
37439000,0.0646,1,2023-05-08 20:06:42
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:43
37422000,0.0891,0,2023-05-08 20:06:43
37420000,0.0852,0,2023-05-08 20:06:43
37419000,0.0392,0,2023-05-08 20:06:43
37418000,0.0128,0,2023-05-08 20:06:43
37431000,0.0509,1,2023-05-08 20:06:43
37432000,0.001,1,2023-05-08 20:06:43
37434000,0.0051,1,2023-05-08 20:06:43
37437000,1.4914,1,2023-05-08 20:06:43
37439000,0.0646,1,2023-05-08 20:06:43
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:45
37422000,0.0891,0,2023-05-08 20:06:45
37420000,0.0852,0,2023-05-08 20:06:45
37419000,0.0392,0,2023-05-08 20:06:45
37418000,0.0128,0,2023-05-08 20:06:45
37431000,0.0509,1,2023-05-08 20:06:45
37432000,0.001,1,2023-05-08 20:06:45
37434000,0.0051,1,2023-05-08 20:06:45
37436000,0.0349,1,2023-05-08 20:06:45
37437000,1.4914,1,2023-05-08 20:06:45
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:46
37422000,0.0891,0,2023-05-08 20:06:46
37420000,0.0852,0,2023-05-08 20:06:46
37419000,0.0392,0,2023-05-08 20:06:46
37418000,0.0128,0,2023-05-08 20:06:46
37431000,0.0509,1,2023-05-08 20:06:46
37432000,0.001,1,2023-05-08 20:06:46
37434000,0.0051,1,2023-05-08 20:06:46
37437000,1.4914,1,2023-05-08 20:06:46
37439000,0.0646,1,2023-05-08 20:06:46
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:47
37422000,0.0891,0,2023-05-08 20:06:47
37420000,0.0852,0,2023-05-08 20:06:47
37419000,0.0392,0,2023-05-08 20:06:47
37418000,0.0128,0,2023-05-08 20:06:47
37431000,0.0481,1,2023-05-08 20:06:47
37432000,0.001,1,2023-05-08 20:06:47
37434000,0.0051,1,2023-05-08 20:06:47
37436000,0.0349,1,2023-05-08 20:06:47
37437000,1.4914,1,2023-05-08 20:06:47
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:48
37422000,0.0891,0,2023-05-08 20:06:48
37420000,0.0852,0,2023-05-08 20:06:48
37419000,0.0392,0,2023-05-08 20:06:48
37418000,0.0128,0,2023-05-08 20:06:48
37431000,0.0481,1,2023-05-08 20:06:48
37432000,0.001,1,2023-05-08 20:06:48
37434000,0.0051,1,2023-05-08 20:06:48
37436000,0.0349,1,2023-05-08 20:06:48
37437000,1.4914,1,2023-05-08 20:06:48
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:50
37422000,0.0891,0,2023-05-08 20:06:50
37420000,0.0852,0,2023-05-08 20:06:50
37419000,0.0392,0,2023-05-08 20:06:50
37418000,0.0128,0,2023-05-08 20:06:50
37431000,0.0481,1,2023-05-08 20:06:50
37432000,0.001,1,2023-05-08 20:06:50
37434000,0.0051,1,2023-05-08 20:06:50
37436000,0.0349,1,2023-05-08 20:06:50
37437000,1.4914,1,2023-05-08 20:06:50
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:51
37422000,0.0891,0,2023-05-08 20:06:51
37420000,0.0852,0,2023-05-08 20:06:51
37419000,0.0392,0,2023-05-08 20:06:51
37418000,0.0128,0,2023-05-08 20:06:51
37431000,0.0481,1,2023-05-08 20:06:51
37432000,0.001,1,2023-05-08 20:06:51
37434000,0.0051,1,2023-05-08 20:06:51
37436000,0.0349,1,2023-05-08 20:06:51
37437000,1.4914,1,2023-05-08 20:06:51
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:53
37422000,0.0891,0,2023-05-08 20:06:53
37420000,0.0852,0,2023-05-08 20:06:53
37419000,0.0392,0,2023-05-08 20:06:53
37418000,0.0128,0,2023-05-08 20:06:53
37431000,0.0481,1,2023-05-08 20:06:53
37432000,0.001,1,2023-05-08 20:06:53
37434000,0.0051,1,2023-05-08 20:06:53
37436000,0.0349,1,2023-05-08 20:06:53
37437000,1.4914,1,2023-05-08 20:06:53
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:54
37422000,0.0891,0,2023-05-08 20:06:54
37420000,0.0852,0,2023-05-08 20:06:54
37419000,0.0392,0,2023-05-08 20:06:54
37418000,0.0128,0,2023-05-08 20:06:54
37431000,0.0481,1,2023-05-08 20:06:54
37432000,0.001,1,2023-05-08 20:06:54
37434000,0.0051,1,2023-05-08 20:06:54
37436000,0.0349,1,2023-05-08 20:06:54
37437000,1.4914,1,2023-05-08 20:06:54
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:56
37422000,0.0891,0,2023-05-08 20:06:56
37420000,0.0852,0,2023-05-08 20:06:56
37419000,0.0392,0,2023-05-08 20:06:56
37418000,0.0128,0,2023-05-08 20:06:56
37431000,0.0481,1,2023-05-08 20:06:56
37432000,0.001,1,2023-05-08 20:06:56
37434000,0.0051,1,2023-05-08 20:06:56
37436000,0.0349,1,2023-05-08 20:06:56
37437000,1.4914,1,2023-05-08 20:06:56
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:57
37422000,0.0891,0,2023-05-08 20:06:57
37420000,0.0852,0,2023-05-08 20:06:57
37419000,0.0392,0,2023-05-08 20:06:57
37418000,0.0128,0,2023-05-08 20:06:57
37431000,0.0481,1,2023-05-08 20:06:57
37432000,0.001,1,2023-05-08 20:06:57
37434000,0.0051,1,2023-05-08 20:06:57
37436000,0.0349,1,2023-05-08 20:06:57
37437000,1.4914,1,2023-05-08 20:06:57
price,quantity,type,timestamp
37424000,0.0652,0,2023-05-08 20:06:59
37422000,0.0891,0,2023-05-08 20:06:59
